Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.02.05_13.35.50,-9.491517,52.061743,0,A,1,LTE,-72,-7,17.0,10,-55,11128,225,D,-,-,-9.494713,52.061792,218.56
2018.02.05_13.35.51,-9.491517,52.061743,0,A,1,LTE,-72,-7,17.0,10,-55,10725,199,D,-,-,-9.494713,52.061792,218.56
2018.02.05_13.35.52,-9.491517,52.061743,0,A,1,LTE,-73,-10,18.0,10,-55,9976,185,D,-86.0,-13.0,-9.494713,52.061792,218.56
2018.02.05_13.35.53,-9.491517,52.061743,0,A,1,LTE,-73,-10,14.0,9,-56,12045,220,D,-86.0,-13.0,-9.494713,52.061792,218.56
2018.02.05_13.35.54,-9.491517,52.061743,0,A,1,LTE,-73,-11,14.0,5,-59,12011,223,D,-84.0,-11.0,-9.494713,52.061792,218.56
2018.02.05_13.35.55,-9.491517,52.061743,0,A,1,LTE,-73,-11,14.0,2,-57,12089,223,D,-84.0,-11.0,-9.494713,52.061792,218.56
2018.02.05_13.35.56,-9.491517,52.061743,0,A,0,LTE,-77,-9,7.0,6,-60,12794,253,D,-84.0,-11.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.35.58,-9.491517,52.061743,0,A,0,LTE,-77,-9,7.0,11,-56,12537,264,D,-,-,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.35.59,-9.491517,52.061743,0,A,0,LTE,-68,-9,7.0,12,-51,9551,200,D,-79.0,-13.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.00,-9.491517,52.061743,0,A,0,LTE,-68,-9,7.0,12,-51,9551,175,D,-79.0,-13.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.01,-9.491517,52.061743,0,A,0,LTE,-67,-11,7.0,12,-51,5972,108,D,-76.0,-13.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.02,-9.491517,52.061743,0,A,0,LTE,-67,-11,7.0,12,-51,10602,194,D,-76.0,-13.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.03,-9.491517,52.061743,0,A,0,LTE,-66,-8,8.0,10,-49,10378,193,D,-73.0,-12.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.04,-9.491517,52.061743,0,A,0,LTE,-66,-8,8.0,10,-49,12112,225,D,-73.0,-12.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.05,-9.491517,52.061743,0,A,0,LTE,-70,-9,6.0,8,-53,15053,275,D,-70.0,-17.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.06,-9.491517,52.061743,0,A,0,LTE,-70,-9,6.0,8,-53,10457,251,D,-70.0,-17.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.08,-9.491517,52.061743,0,A,0,LTE,-70,-12,5.0,8,-53,9909,173,D,-73.0,-13.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.09,-9.491517,52.061743,0,A,0,LTE,-70,-12,5.0,8,-53,9774,180,D,-73.0,-13.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.10,-9.491517,52.061743,0,A,0,LTE,-73,-8,6.0,7,-56,7985,194,D,-75.0,-14.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.11,-9.491517,52.061743,0,A,0,LTE,-73,-8,6.0,7,-56,4003,104,D,-75.0,-14.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.12,-9.491517,52.061743,0,A,0,LTE,-75,-9,6.0,10,-58,2517,54,D,-77.0,-15.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.13,-9.491517,52.061743,0,A,0,LTE,-75,-9,6.0,7,-60,6587,122,D,-77.0,-15.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.15,-9.491517,52.061743,0,A,0,LTE,-77,-14,-1.0,7,-60,6263,149,D,-78.0,-16.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.16,-9.491517,52.061743,0,A,0,LTE,-77,-14,-1.0,7,-60,10289,219,D,-78.0,-16.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.17,-9.491517,52.061743,0,A,0,LTE,-78,-15,-3.0,7,-60,11116,204,D,-80.0,-17.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.18,-9.491517,52.061743,0,A,0,LTE,-78,-15,-3.0,7,-60,11843,217,D,-80.0,-17.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.19,-9.491517,52.061743,0,A,0,LTE,-77,-11,1.0,7,-60,6945,199,D,-79.0,-16.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.20,-9.491517,52.061743,0,A,0,LTE,-77,-11,1.0,7,-60,3467,64,D,-79.0,-16.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.21,-9.491517,52.061743,0,A,0,LTE,-78,-15,1.0,7,-60,4618,86,D,-77.0,-16.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.22,-9.491517,52.061743,0,A,0,LTE,-78,-15,1.0,7,-60,4920,93,D,-77.0,-16.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.24,-9.491517,52.061743,0,A,0,LTE,-76,-9,6.0,7,-60,5949,122,D,-77.0,-16.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.25,-9.491517,52.061743,0,A,0,LTE,-76,-9,6.0,7,-60,5066,100,D,-77.0,-16.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.26,-9.491517,52.061743,0,A,0,LTE,-77,-10,7.0,7,-60,2438,69,D,-79.0,-13.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.27,-9.491517,52.061743,0,A,0,LTE,-77,-10,7.0,7,-60,1621,54,D,-79.0,-13.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.28,-9.491517,52.061743,0,A,0,LTE,-78,-13,3.0,11,-60,2326,43,D,-79.0,-12.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.29,-9.491517,52.061743,0,A,0,LTE,-78,-13,3.0,12,-62,3601,66,D,-79.0,-12.0,-9.562022,52.067264,4858.6400000000003
2018.02.05_13.36.31,-9.491517,52.061743,0,A,0,LTE,-79,-10,8.0,12,-62,3511,61,D,-79.0,-10.0,-9.562022,52.067264,4858.6400000000003
