Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.02.02_11.21.55,-8.656289,52.132759,44,A,2,LTE,-99,-11,4.0,6,-86,12906,305,D,-,-,-8.660162,52.126771,716.39999999999998
2018.02.02_11.21.56,-8.656298,52.132711,42,A,2,LTE,-99,-11,4.0,6,-86,12906,305,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.21.56,-8.656298,52.132711,42,A,2,LTE,-103,-13,4.0,6,-86,14248,267,D,-109.0,-19.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.21.57,-8.656298,52.132711,42,A,2,LTE,-103,-13,4.0,6,-86,20612,425,D,-109.0,-19.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.21.58,-8.656298,52.132711,42,A,2,LTE,-103,-13,4.0,6,-84,22312,412,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.21.59,-8.656298,52.132711,42,A,2,LTE,-103,-13,5.0,8,-80,22569,415,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.00,-8.656298,52.132711,42,A,2,LTE,-93,-12,5.0,9,-76,21305,444,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.01,-8.656298,52.132711,42,A,2,LTE,-93,-12,5.0,10,-72,18241,381,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.02,-8.656298,52.132711,42,A,2,LTE,-94,-9,7.0,9,-77,18151,338,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.04,-8.656298,52.132711,42,A,2,LTE,-94,-9,7.0,9,-68,18979,356,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.05,-8.656298,52.132711,42,A,2,LTE,-82,-10,5.0,10,-,12850,297,D,-89.0,-12.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.06,-8.656298,52.132711,42,A,2,LTE,-82,-10,5.0,8,-,15972,293,D,-89.0,-12.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.07,-8.656298,52.132711,42,A,2,LTE,-82,-10,8.0,8,-,13253,247,D,-89.0,-10.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.08,-8.656298,52.132711,42,A,2,LTE,-82,-10,10.0,8,-69,8030,120,D,-89.0,-10.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.09,-8.656298,52.132711,42,A,2,LTE,-86,-8,10.0,11,-56,10747,184,D,-91.0,-8.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.10,-8.656298,52.132711,42,A,2,LTE,-86,-8,10.0,11,-64,13398,296,D,-91.0,-8.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.11,-8.656298,52.132711,42,A,2,LTE,-86,-13,9.0,6,-69,3746,65,D,-96.0,-10.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.12,-8.656298,52.132711,42,A,2,LTE,-86,-13,9.0,6,-69,5536,138,D,-96.0,-10.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.14,-8.656298,52.132711,42,A,2,LTE,-84,-12,4.0,6,-67,9282,170,D,-90.0,-18.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.15,-8.656298,52.132711,42,A,2,LTE,-84,-12,4.0,6,-71,4988,92,D,-90.0,-18.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.16,-8.656298,52.132711,42,A,2,LTE,-83,-7,1.0,12,-66,8600,210,D,-101.0,-15.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.17,-8.656298,52.132711,42,A,2,LTE,-83,-7,1.0,14,-59,9137,170,D,-101.0,-15.0,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.18,-8.656298,52.132711,42,A,2,LTE,-80,-9,12.0,10,-67,10065,186,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.19,-8.656298,52.132711,42,A,2,LTE,-80,-9,12.0,12,-61,8242,168,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.20,-8.656298,52.132711,42,A,2,LTE,-83,-9,11.0,7,-66,7314,136,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.21,-8.656298,52.132711,42,A,2,LTE,-83,-9,11.0,11,-61,9282,171,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.22,-8.656298,52.132711,42,A,2,LTE,-73,-12,12.0,11,-56,9551,176,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.24,-8.656298,52.132711,42,A,2,LTE,-73,-12,12.0,11,-56,12302,224,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.25,-8.656298,52.132711,42,A,2,LTE,-77,-10,14.0,10,-60,13320,242,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.26,-8.656298,52.132711,42,A,2,LTE,-77,-10,14.0,10,-60,11888,217,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.27,-8.656298,52.132711,42,A,2,LTE,-74,-11,14.0,12,-59,13924,350,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.28,-8.656298,52.132711,42,A,2,LTE,-74,-11,16.0,11,-64,11362,210,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.29,-8.656298,52.132711,42,A,2,LTE,-79,-9,12.0,10,-62,12168,222,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.30,-8.656298,52.132711,42,A,2,LTE,-79,-9,12.0,10,-62,13241,245,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.31,-8.656298,52.132711,42,A,2,LTE,-77,-10,10.0,12,-60,15501,285,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.33,-8.656298,52.132711,42,A,2,LTE,-77,-10,10.0,10,-63,11832,270,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.34,-8.656298,52.132711,42,A,2,LTE,-82,-7,10.0,9,-65,13294,255,D,-,-,-8.660162,52.126771,711.21000000000004
2018.02.02_11.22.35,-8.656298,52.132711,42,A,2,LTE,-82,-7,10.0,10,-62,15590,281,D,-,-,-8.660162,52.126771,711.21000000000004
