Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.18_06.27.00,-8.457422,51.901403,1,A,1,LTE,-80,-10,20.0,12,-63,42309,466,D,-,-,-8.460674,51.89841,400.68000000000001
2017.12.18_06.27.00,-8.457702,51.901481,0,A,1,LTE,-80,-10,20.0,12,-63,42309,466,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.01,-8.457702,51.901481,0,A,1,LTE,-80,-10,20.0,12,-63,42127,439,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.02,-8.457702,51.901481,0,A,1,LTE,-80,-6,23.0,12,-67,42118,433,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.03,-8.457702,51.901481,0,A,1,LTE,-80,-6,23.0,12,-67,42096,463,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.05,-8.457702,51.901481,0,A,1,LTE,-84,-6,17.0,12,-67,41794,455,D,-90.0,-16.0,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.06,-8.457702,51.901481,0,A,1,LTE,-84,-6,17.0,12,-70,42297,357,D,-90.0,-16.0,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.07,-8.457702,51.901481,0,A,1,LTE,-87,-10,14.0,12,-70,42130,334,D,-99.0,-16.0,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.08,-8.457702,51.901481,0,A,1,LTE,-87,-10,14.0,12,-70,39792,436,D,-99.0,-16.0,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.09,-8.457702,51.901481,0,A,1,LTE,-84,-8,14.0,12,-67,42141,475,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.10,-8.457702,51.901481,0,A,1,LTE,-84,-8,14.0,12,-67,36739,422,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.11,-8.457702,51.901481,0,A,1,LTE,-84,-12,13.0,12,-67,42309,424,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.12,-8.457702,51.901481,0,A,1,LTE,-84,-12,13.0,12,-67,40933,493,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.13,-8.457702,51.901481,0,A,1,LTE,-83,-11,14.0,11,-65,42566,427,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.14,-8.457702,51.901481,0,A,1,LTE,-83,-11,14.0,11,-65,41615,365,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.16,-8.457702,51.901481,0,A,1,LTE,-83,-8,16.0,11,-65,42085,385,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.17,-8.457702,51.901481,0,A,1,LTE,-83,-8,16.0,12,-63,41995,428,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.18,-8.457702,51.901481,0,A,1,LTE,-80,-9,21.0,15,-65,36012,322,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.19,-8.457702,51.901481,0,A,1,LTE,-80,-9,21.0,15,-65,48370,567,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.20,-8.457702,51.901481,0,A,1,LTE,-85,-7,23.0,11,-68,42063,445,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.21,-8.457702,51.901481,0,A,1,LTE,-85,-7,23.0,11,-68,44187,534,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.22,-8.457702,51.901481,0,A,1,LTE,-86,-10,21.0,11,-68,41940,364,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.23,-8.457702,51.901481,0,A,1,LTE,-86,-10,21.0,11,-68,40877,293,D,-,-,-8.460674,51.89841,397.73000000000002
2017.12.18_06.27.24,-8.457702,51.901481,0,A,1,LTE,-86,-9,20.0,11,-68,43393,544,D,-,-,-8.460674,51.89841,397.73000000000002
