Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.23_13.14.40,-8.500517,51.894671,0,A,2,LTE,-114,-14,6.0,6,-94,26,5,D,-121.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.41,-8.500517,51.894671,0,A,2,LTE,-114,-14,6.0,6,-94,26,5,D,-121.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.42,-8.500517,51.894671,0,A,2,LTE,-113,-13,10.0,6,-94,0,0,D,-121.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.43,-8.500517,51.894671,0,A,2,LTE,-113,-13,10.0,9,-94,0,0,I,-121.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.44,-8.500517,51.894671,0,A,2,LTE,-113,-13,7.0,9,-94,0,0,I,-122.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.45,-8.500517,51.894671,0,A,2,LTE,-113,-13,7.0,9,-94,7193,251,D,-122.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.46,-8.500517,51.894671,0,A,2,LTE,-115,-13,6.0,9,-94,3769,70,D,-122.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.47,-8.500517,51.894671,0,A,2,LTE,-115,-13,6.0,9,-94,6061,112,D,-122.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.48,-8.500517,51.894671,0,A,2,LTE,-115,-13,6.0,9,-94,4149,77,D,-123.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.49,-8.500517,51.894671,0,A,2,LTE,-115,-13,6.0,9,-94,5077,98,D,-123.0,-18.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.50,-8.500517,51.894671,0,A,2,LTE,-114,-12,5.0,9,-94,4820,93,D,-,-,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.52,-8.500517,51.894671,0,A,2,LTE,-114,-12,5.0,8,-94,2113,93,D,-,-,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.53,-8.500517,51.894671,0,A,2,LTE,-109,-12,5.0,8,-92,2113,59,D,-121.0,-19.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.54,-8.500517,51.894671,0,A,2,LTE,-109,-12,5.0,8,-,3165,77,D,-121.0,-19.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.55,-8.500517,51.894671,0,A,2,LTE,-106,-13,5.0,8,-,2371,46,D,-121.0,-20.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.56,-8.500517,51.894671,0,A,2,LTE,-106,-13,5.0,8,-,2303,112,D,-121.0,-20.0,-8.491719,51.893905,609.70000000000005
2017.11.23_13.14.57,-8.500517,51.894671,0,A,2,LTE,-108,-13,7.0,7,-91,1398,30,D,-120.0,-19.0,-8.491719,51.893905,609.70000000000005
