Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.28_11.55.31,-8.50021,51.893069,0,A,8,LTE,-104,-15,2.0,10,-86,0,0,I,-113.0,-14.0,-,-,-
2017.11.28_11.55.32,-8.50021,51.893069,0,A,8,LTE,-104,-14,4.0,10,-86,0,0,I,-113.0,-14.0,-,-,-
2017.11.28_11.55.33,-8.50021,51.893069,0,A,8,LTE,-104,-14,4.0,10,-86,0,0,I,-113.0,-14.0,-,-,-
2017.11.28_11.55.34,-8.50021,51.893069,0,A,8,LTE,-104,-14,4.0,10,-86,0,0,I,-113.0,-14.0,-,-,-
2017.11.28_11.55.35,-8.50021,51.893069,0,A,8,LTE,-104,-14,4.0,10,-86,0,0,I,-113.0,-14.0,-,-,-
2017.11.28_11.55.36,-8.50021,51.893069,0,A,8,LTE,-104,-15,4.0,10,-86,0,0,I,-113.0,-14.0,-,-,-
2017.11.28_11.55.37,-8.50021,51.893069,0,A,8,LTE,-104,-15,4.0,10,-86,0,0,I,-113.0,-14.0,-,-,-
2017.11.28_11.55.38,-8.50021,51.893069,0,A,8,LTE,-103,-13,4.0,10,-86,0,0,I,-113.0,-15.0,-,-,-
2017.11.28_11.55.39,-8.50021,51.893069,0,A,8,LTE,-103,-13,4.0,10,-86,0,0,I,-113.0,-15.0,-,-,-
2017.11.28_11.55.40,-8.50021,51.893069,0,A,8,LTE,-103,-14,5.0,10,-86,0,0,I,-,-,-,-,-
2017.11.28_11.55.41,-8.50021,51.893069,0,A,8,LTE,-103,-14,5.0,10,-86,0,0,I,-,-,-,-,-
2017.11.28_11.55.42,-8.50021,51.893069,0,A,8,LTE,-103,-15,3.0,10,-86,2585,99,D,-,-,-,-,-
2017.11.28_11.55.43,-8.50021,51.893069,0,A,8,LTE,-103,-15,3.0,10,-86,5670,171,D,-,-,-,-,-
2017.11.28_11.55.44,-8.50021,51.893069,0,A,8,LTE,-104,-14,4.0,10,-86,8186,152,D,-114.0,-16.0,-,-,-
2017.11.28_11.55.46,-8.50021,51.893069,0,A,8,LTE,-104,-14,4.0,10,-86,5144,117,D,-114.0,-16.0,-,-,-
2017.11.28_11.55.47,-8.50021,51.893069,0,A,8,LTE,-103,-13,6.0,10,-86,5290,98,D,-115.0,-17.0,-,-,-
2017.11.28_11.55.48,-8.50021,51.893069,0,A,8,LTE,-103,-13,6.0,10,-86,5200,96,D,-115.0,-17.0,-,-,-
2017.11.28_11.55.49,-8.50021,51.893069,0,A,8,LTE,-103,-14,6.0,10,-86,3769,70,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.50,-8.50021,51.893069,0,A,8,LTE,-103,-14,6.0,10,-86,5524,123,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.51,-8.50021,51.893069,0,A,8,LTE,-102,-14,6.0,10,-86,5603,104,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.52,-8.50021,51.893069,0,A,8,LTE,-102,-14,6.0,10,-86,5290,96,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.53,-8.50021,51.893069,0,A,8,LTE,-102,-15,6.0,10,-86,4395,81,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.54,-8.50021,51.893069,0,A,8,LTE,-102,-15,6.0,10,-86,4059,75,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.55,-8.50021,51.893069,0,A,8,LTE,-102,-14,6.0,10,-86,4361,81,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.56,-8.501332,51.892891,0,A,8,LTE,-103,-14,6.0,10,-86,4070,76,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.56,-8.501332,51.892891,0,A,8,LTE,-102,-14,6.0,10,-86,4070,76,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.57,-8.499481,51.892791,0,A,8,LTE,-102,-14,6.0,10,-86,4070,76,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.58,-8.499481,51.892791,0,A,8,LTE,-102,-14,6.0,10,-86,5502,131,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.59,-8.499481,51.892791,0,A,8,LTE,-102,-14,6.0,10,-86,5290,98,D,-115.0,-16.0,-,-,-
2017.11.28_11.55.59,-8.501012,51.892888,0,A,8,LTE,-102,-14,6.0,10,-86,5290,98,D,-115.0,-16.0,-,-,-
2017.11.28_11.56.00,-8.501012,51.892888,0,A,8,LTE,-102,-14,6.0,10,-86,4484,83,D,-115.0,-17.0,-,-,-
2017.11.28_11.56.01,-8.501012,51.892888,0,A,8,LTE,-102,-14,6.0,10,-86,4664,88,D,-115.0,-17.0,-,-,-
2017.11.28_11.56.02,-8.501012,51.892888,0,A,8,LTE,-102,-14,6.0,10,-86,6196,123,D,-115.0,-16.0,-,-,-
2017.11.28_11.56.03,-8.501012,51.892888,0,A,8,LTE,-102,-14,6.0,10,-86,5255,136,D,-115.0,-16.0,-,-,-
2017.11.28_11.56.04,-8.501012,51.892888,0,A,8,LTE,-102,-13,6.0,10,-86,6095,113,D,-115.0,-16.0,-,-,-
2017.11.28_11.56.05,-8.501012,51.892888,0,A,8,LTE,-102,-13,6.0,10,-86,4059,79,D,-115.0,-16.0,-,-,-
2017.11.28_11.56.06,-8.501012,51.892888,0,A,8,LTE,-102,-13,7.0,10,-86,4853,90,D,-120.0,-16.0,-,-,-
2017.11.28_11.56.07,-8.501012,51.892888,0,A,8,LTE,-102,-13,7.0,10,-86,5401,100,D,-120.0,-16.0,-,-,-
