Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.11.30_16.15.00,-8.500061,51.893115,0,A,8,LTE,-107,-16,4.0,8,-90,105,63,D,-121.0,-17.0,-,-,-
2017.11.30_16.15.00,-8.500061,51.893115,0,A,8,LTE,-107,-16,4.0,8,-90,105,63,D,-111.0,-20.0,-,-,-
2017.11.30_16.15.02,-8.500061,51.893115,0,A,8,LTE,-107,-16,4.0,10,-86,147,90,D,-111.0,-20.0,-,-,-
2017.11.30_16.15.03,-8.500061,51.893115,0,A,8,LTE,-102,-16,9.0,9,-88,870,52,D,-122.0,-17.0,-,-,-
2017.11.30_16.15.05,-8.500061,51.893115,0,A,8,LTE,-102,-16,8.0,9,-88,236,234,D,-122.0,-17.0,-,-,-
2017.11.30_16.15.06,-8.500061,51.893115,0,A,8,LTE,-104,-16,7.0,9,-86,174,59,D,-121.0,-17.0,-,-,-
2017.11.30_16.15.07,-8.500061,51.893115,0,A,8,LTE,-104,-16,7.0,9,-86,32,51,D,-121.0,-17.0,-,-,-
2017.11.30_16.15.09,-8.500061,51.893115,0,A,8,LTE,-102,-16,10.0,9,-86,879,68,D,-122.0,-18.0,-,-,-
2017.11.30_16.15.11,-8.500061,51.893115,0,A,8,LTE,-102,-16,10.0,12,-88,58,20,D,-122.0,-18.0,-,-,-
2017.11.30_16.15.12,-8.500061,51.893115,0,A,8,LTE,-103,-15,8.0,12,-90,824,76,D,-121.0,-17.0,-,-,-
2017.11.30_16.15.13,-8.500061,51.893115,0,A,8,LTE,-104,-15,8.0,12,-87,1967,80,D,-119.0,-16.0,-,-,-
2017.11.30_16.15.14,-8.500061,51.893115,0,A,8,LTE,-104,-15,8.0,11,-91,1209,46,D,-119.0,-16.0,-,-,-
2017.11.30_16.15.15,-8.500061,51.893115,0,A,8,LTE,-108,-17,3.0,8,-88,3836,103,D,-119.0,-18.0,-,-,-
2017.11.30_16.15.16,-8.500061,51.893115,0,A,8,LTE,-108,-17,3.0,8,-88,2035,38,D,-119.0,-18.0,-,-,-
2017.11.30_16.15.17,-8.500061,51.893115,0,A,8,LTE,-106,-16,4.0,7,-91,1510,52,D,-117.0,-16.0,-,-,-
2017.11.30_16.15.18,-8.500061,51.893115,0,A,8,LTE,-106,-16,4.0,11,-86,3363,64,D,-117.0,-16.0,-,-,-
2017.11.30_16.15.20,-8.500061,51.893115,0,A,8,LTE,-103,-16,3.0,8,-88,1834,34,D,-119.0,-17.0,-,-,-
2017.11.30_16.15.21,-8.500061,51.893115,0,A,8,LTE,-103,-16,3.0,8,-88,2136,40,D,-119.0,-17.0,-,-,-
2017.11.30_16.15.22,-8.500061,51.893115,0,A,8,LTE,-107,-16,6.0,8,-90,2505,47,D,-120.0,-16.0,-,-,-
2017.11.30_16.15.23,-8.500061,51.893115,0,A,8,LTE,-107,-16,6.0,8,-88,3166,59,D,-120.0,-16.0,-,-,-
2017.11.30_16.15.24,-8.500061,51.893115,0,A,8,LTE,-105,-15,5.0,8,-92,2896,54,D,-120.0,-15.0,-,-,-
2017.11.30_16.15.26,-8.500061,51.893115,0,A,8,LTE,-105,-15,5.0,8,-92,2740,55,D,-120.0,-15.0,-,-,-
2017.11.30_16.15.27,-8.500061,51.893115,0,A,8,LTE,-109,-15,4.0,8,-,1353,45,D,-118.0,-16.0,-,-,-
2017.11.30_16.15.28,-8.500061,51.893115,0,A,8,LTE,-109,-15,4.0,8,-,2561,59,D,-118.0,-16.0,-,-,-
2017.11.30_16.15.30,-8.500061,51.893115,0,A,8,LTE,-110,-15,4.0,8,-87,1811,46,D,-117.0,-15.0,-,-,-
2017.11.30_16.15.31,-8.500061,51.893115,0,A,8,LTE,-110,-15,4.0,8,-87,3780,82,D,-117.0,-15.0,-,-,-
2017.11.30_16.15.32,-8.500061,51.893115,0,A,8,LTE,-106,-14,3.0,9,-89,1789,33,D,-122.0,-16.0,-,-,-
2017.11.30_16.15.33,-8.500061,51.893115,0,A,8,LTE,-106,-14,3.0,9,-89,1865,67,D,-122.0,-16.0,-,-,-
