Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.18_12.59.20,-8.507776,51.913567,0,B,3,LTE,-101,-11,11,11,-83,50943,524,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.21,-8.507776,51.913567,0,B,3,LTE,-98,-12,19,12,-,45474,566,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.22,-8.507776,51.913567,0,B,3,LTE,-98,-12,19,12,-84,61336,665,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.23,-8.507776,51.913567,0,B,3,LTE,-102,-12,18,12,-84,46269,569,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.24,-8.507776,51.913567,0,B,3,LTE,-102,-12,18,8,-86,39248,438,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.25,-8.507776,51.913567,0,B,3,LTE,-105,-11,16,10,-88,45157,502,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.26,-8.507776,51.913567,0,B,3,LTE,-105,-11,16,10,-88,52957,551,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.28,-8.507776,51.913567,0,B,3,LTE,-103,-12,18,11,-86,51668,534,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.29,-8.507776,51.913567,0,B,3,LTE,-103,-12,18,11,-,57755,619,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.30,-8.507776,51.913567,0,B,3,LTE,-105,-11,18,12,-85,67626,705,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.31,-8.507776,51.913567,0,B,3,LTE,-105,-11,17,12,-85,51552,591,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.32,-8.507776,51.913567,0,B,3,LTE,-103,-12,18,12,-85,63715,635,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.33,-8.507776,51.913567,0,B,3,LTE,-103,-12,18,12,-85,51750,593,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.34,-8.507776,51.913567,0,B,3,LTE,-101,-12,19,12,-85,56740,624,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.35,-8.507776,51.913567,0,B,3,LTE,-101,-12,19,12,-85,54021,499,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.36,-8.507776,51.913567,0,B,3,LTE,-105,-12,18,12,-88,45764,451,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.37,-8.507776,51.913567,0,B,3,LTE,-105,-12,18,12,-88,50674,641,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.38,-8.507776,51.913567,0,B,3,LTE,-102,-12,18,15,-85,64478,656,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.39,-8.507776,51.913567,0,B,3,LTE,-102,-12,18,15,-85,21822,274,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.41,-8.507776,51.913567,0,B,3,LTE,-105,-12,16,11,-88,23951,348,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.42,-8.507776,51.913567,0,B,3,LTE,-105,-12,16,11,-88,20156,292,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.43,-8.507776,51.913567,0,B,3,LTE,-105,-11,15,9,-90,29492,423,D,-,-,-8.497049,51.915657,771.58
2018.01.18_12.59.44,-8.507776,51.913567,0,B,3,LTE,-105,-11,15,11,-86,22910,326,D,-,-,-8.497049,51.915657,771.58
