Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.06_14.30.10,-8.507868,51.91362,0,A,1,LTE,-104,-9,11,8,-90,26931,503,D,-108,-13,-8.500809,51.926312,1492.01
2017.12.06_14.30.11,-8.507868,51.91362,0,A,1,LTE,-111,-12,9,7,-94,28911,534,D,-107,-12,-8.500809,51.926312,1492.01
2017.12.06_14.30.12,-8.507868,51.91362,0,A,1,LTE,-111,-12,9,7,-,29167,542,D,-107,-12,-8.500809,51.926312,1492.01
2017.12.06_14.30.13,-8.507868,51.91362,0,A,1,LTE,-110,-13,9,7,-,27098,477,D,-107,-12,-8.500809,51.926312,1492.01
2017.12.06_14.30.14,-8.507868,51.91362,0,A,1,LTE,-110,-13,9,7,-90,29883,555,D,-107,-12,-8.500809,51.926312,1492.01
2017.12.06_14.30.15,-8.507868,51.91362,0,A,1,LTE,-107,-12,9,9,-92,31337,559,D,-113,-16,-8.500809,51.926312,1492.01
2017.12.06_14.30.17,-8.507868,51.91362,0,A,1,LTE,-107,-12,9,9,-88,36806,665,D,-113,-16,-8.500809,51.926312,1492.01
2017.12.06_14.30.18,-8.507868,51.91362,0,A,1,LTE,-105,-12,10,9,-88,39781,778,D,-103,-14,-8.500809,51.926312,1492.01
2017.12.06_14.30.19,-8.507868,51.91362,0,A,1,LTE,-105,-12,10,9,-88,46290,963,D,-103,-14,-8.500809,51.926312,1492.01
2017.12.06_14.30.20,-8.507868,51.91362,0,A,1,LTE,-104,-12,11,9,-88,31326,600,D,-107,-15,-8.500809,51.926312,1492.01
2017.12.06_14.30.21,-8.507868,51.91362,0,A,1,LTE,-104,-12,11,8,-,33965,631,D,-107,-15,-8.500809,51.926312,1492.01
2017.12.06_14.30.22,-8.507868,51.91362,0,A,1,LTE,-103,-11,11,9,-86,32209,690,D,-106,-14,-8.500809,51.926312,1492.01
2017.12.06_14.30.23,-8.507868,51.91362,0,A,1,LTE,-103,-11,11,9,-86,25555,472,D,-106,-14,-8.500809,51.926312,1492.01
2017.12.06_14.30.24,-8.507868,51.91362,0,A,1,LTE,-104,-12,10,7,-90,30241,546,D,-105,-15,-8.500809,51.926312,1492.01
2017.12.06_14.30.25,-8.507868,51.91362,0,A,1,LTE,-104,-12,10,5,-92,20075,377,D,-105,-15,-8.500809,51.926312,1492.01
2017.12.06_14.30.26,-8.507868,51.91362,0,A,1,LTE,-109,-13,6,7,-84,31281,698,D,-113,-16,-8.500809,51.926312,1492.01
2017.12.06_14.30.28,-8.507868,51.91362,0,A,1,LTE,-109,-13,6,7,-84,28306,739,D,-113,-16,-8.500809,51.926312,1492.01
2017.12.06_14.30.29,-8.507868,51.91362,0,A,1,LTE,-102,-10,9,7,-84,19169,448,D,-107,-16,-8.500809,51.926312,1492.01
2017.12.06_14.30.30,-8.507868,51.91362,0,A,1,LTE,-102,-10,9,9,-87,13443,248,D,-107,-16,-8.500809,51.926312,1492.01
2017.12.06_14.30.31,-8.507868,51.91362,0,A,1,LTE,-104,-11,12,7,-93,15914,296,D,-110,-18,-8.500809,51.926312,1492.01
2017.12.06_14.30.32,-8.507868,51.91362,0,A,1,LTE,-104,-11,12,10,-86,16440,378,D,-110,-18,-8.500809,51.926312,1492.01
2017.12.06_14.30.33,-8.507868,51.91362,0,A,1,LTE,-102,-10,12,10,-86,16310,305,D,-108,-14,-8.500809,51.926312,1492.01
2017.12.06_14.30.34,-8.507868,51.91362,0,A,1,LTE,-102,-10,12,10,-86,14897,281,D,-108,-14,-8.500809,51.926312,1492.01
2017.12.06_14.30.35,-8.507868,51.91362,0,A,1,LTE,-110,-12,12,6,-94,12671,232,D,-118,-18,-8.500809,51.926312,1492.01
2017.12.06_14.30.36,-8.507868,51.91362,0,A,1,LTE,-110,-12,12,7,-93,17145,327,D,-118,-18,-8.500809,51.926312,1492.01
2017.12.06_14.30.38,-8.507868,51.91362,0,A,1,LTE,-110,-12,9,8,-87,15489,356,D,-114,-15,-8.500809,51.926312,1492.01
2017.12.06_14.30.39,-8.507868,51.91362,0,A,1,LTE,-110,-12,9,8,-91,16138,300,D,-114,-15,-8.500809,51.926312,1492.01
2017.12.06_14.30.40,-8.507868,51.91362,0,A,1,LTE,-108,-10,11,7,-,14718,340,D,-113,-17,-8.500809,51.926312,1492.01
2017.12.06_14.30.41,-8.507868,51.91362,0,A,1,LTE,-108,-10,11,8,-93,14505,273,D,-113,-17,-8.500809,51.926312,1492.01
2017.12.06_14.30.42,-8.507868,51.91362,0,A,1,LTE,-109,-12,10,8,-93,16272,365,D,-106,-13,-8.500809,51.926312,1492.01
2017.12.06_14.30.43,-8.507868,51.91362,0,A,1,LTE,-109,-12,10,10,-85,9730,225,D,-106,-13,-8.500809,51.926312,1492.01
2017.12.06_14.30.44,-8.507868,51.91362,0,A,1,LTE,-101,-11,14,8,-94,10412,191,D,-109,-12,-8.500809,51.926312,1492.01
2017.12.06_14.30.45,-8.507868,51.91362,0,A,1,LTE,-101,-11,14,8,-91,11519,221,D,-109,-12,-8.500809,51.926312,1492.01
2017.12.06_14.30.47,-8.507868,51.91362,0,A,1,LTE,-108,-11,12,8,-,12380,230,D,-110,-14,-8.500809,51.926312,1492.01
2017.12.06_14.30.48,-8.507868,51.91362,0,A,1,LTE,-108,-11,12,9,-87,13197,337,D,-110,-14,-8.500809,51.926312,1492.01
2017.12.06_14.30.49,-8.507868,51.91362,0,A,1,LTE,-104,-9,12,9,-87,8634,182,D,-108,-17,-8.500809,51.926312,1492.01
2017.12.06_14.30.50,-8.507868,51.91362,0,A,1,LTE,-104,-9,12,9,-87,9349,173,D,-108,-17,-8.500809,51.926312,1492.01
2017.12.06_14.30.51,-8.507868,51.91362,0,A,1,LTE,-105,-12,9,9,-87,10222,190,D,-111,-19,-8.500809,51.926312,1492.01
2017.12.06_14.30.52,-8.507868,51.91362,0,A,1,LTE,-105,-12,9,9,-87,11172,207,D,-111,-19,-8.500809,51.926312,1492.01
2017.12.06_14.30.53,-8.507868,51.91362,0,A,1,LTE,-106,-11,8,9,-89,12951,240,D,-107,-13,-8.500809,51.926312,1492.01
2017.12.06_14.30.54,-8.507868,51.91362,0,A,1,LTE,-106,-11,8,10,-87,14449,330,D,-107,-13,-8.500809,51.926312,1492.01
2017.12.06_14.30.55,-8.507868,51.91362,0,A,1,LTE,-104,-10,10,10,-89,12805,237,D,-,-,-8.500809,51.926312,1492.01
2017.12.06_14.30.57,-8.507868,51.91362,0,A,1,LTE,-104,-10,10,9,-86,15053,280,D,-,-,-8.500809,51.926312,1492.01
2017.12.06_14.30.58,-8.507868,51.91362,0,A,1,LTE,-103,-8,9,9,-86,12792,275,D,-111,-18,-8.500809,51.926312,1492.01
2017.12.06_14.30.59,-8.507868,51.91362,0,A,1,LTE,-103,-8,9,9,-86,14349,266,D,-111,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.00,-8.507868,51.91362,0,A,1,LTE,-103,-12,5,9,-86,15210,282,D,-112,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.01,-8.507868,51.91362,0,A,1,LTE,-103,-12,5,9,-88,16641,309,D,-112,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.02,-8.507868,51.91362,0,A,1,LTE,-107,-10,4,4,-87,17950,334,D,-112,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.03,-8.507868,51.91362,0,A,1,LTE,-107,-10,6,4,-87,19885,373,D,-112,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.04,-8.507868,51.91362,0,A,1,LTE,-104,-13,5,7,-93,25052,466,D,-107,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.06,-8.507868,51.91362,0,A,1,LTE,-104,-13,5,7,-90,27691,515,D,-107,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.07,-8.507868,51.91362,0,A,1,LTE,-107,-12,7,7,-90,35855,652,D,-114,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.08,-8.507868,51.91362,0,A,1,LTE,-107,-12,7,9,-87,36840,688,D,-114,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.09,-8.507868,51.91362,0,A,1,LTE,-104,-13,8,9,-87,43997,1032,D,-110,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.10,-8.507868,51.91362,0,A,1,LTE,-104,-13,8,8,-89,39132,704,D,-110,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.11,-8.507868,51.91362,0,A,1,LTE,-110,-13,5,7,-93,36985,885,D,-116,-20,-8.500809,51.926312,1492.01
2017.12.06_14.31.12,-8.507868,51.91362,0,A,1,LTE,-110,-13,5,7,-93,24123,657,D,-116,-20,-8.500809,51.926312,1492.01
2017.12.06_14.31.13,-8.507868,51.91362,0,A,1,LTE,-108,-12,6,11,-87,30398,644,D,-115,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.14,-8.507868,51.91362,0,A,1,LTE,-108,-12,6,7,-91,28440,576,D,-115,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.15,-8.507868,51.91362,0,A,1,LTE,-108,-12,9,11,-,22233,419,D,-114,-15,-8.500809,51.926312,1492.01
2017.12.06_14.31.17,-8.507868,51.91362,0,A,1,LTE,-108,-12,9,11,-,18990,337,D,-114,-15,-8.500809,51.926312,1492.01
2017.12.06_14.31.18,-8.507868,51.91362,0,A,1,LTE,-103,-7,11,10,-90,19527,341,D,-110,-14,-8.500809,51.926312,1492.01
2017.12.06_14.31.19,-8.507868,51.91362,0,A,1,LTE,-103,-7,11,7,-,17260,320,D,-110,-14,-8.500809,51.926312,1492.01
2017.12.06_14.31.20,-8.507868,51.91362,0,A,1,LTE,-114,-12,7,6,-94,11116,198,D,-121,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.21,-8.507868,51.91362,0,A,1,LTE,-114,-12,7,6,-94,8578,159,D,-121,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.22,-8.507868,51.91362,0,A,1,LTE,-115,-11,1,6,-94,9361,173,D,-121,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.23,-8.507868,51.91362,0,A,1,LTE,-115,-11,1,9,-86,13778,304,D,-121,-18,-8.500809,51.926312,1492.01
2017.12.06_14.31.24,-8.507868,51.91362,0,A,1,LTE,-103,-9,4,7,-94,12145,222,D,-121,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.25,-8.507868,51.91362,0,A,1,LTE,-103,-9,4,5,-94,5401,100,D,-121,-19,-8.500809,51.926312,1492.01
2017.12.06_14.31.27,-8.507868,51.91362,0,A,2,LTE,-113,-14,-6,6,-,6095,114,D,-121,-19,-8.483436,51.917209,1722.6
2017.12.06_14.31.28,-8.507868,51.91362,0,A,2,LTE,-113,-14,-6,6,-94,6263,117,D,-111,-12,-8.483436,51.917209,1722.6
2017.12.06_14.31.29,-8.507868,51.91362,0,A,1,LTE,-107,-11,-5,2,-,10323,186,D,-111,-12,-8.500809,51.926312,1492.01
2017.12.06_14.31.30,-8.507868,51.91362,0,A,1,LTE,-107,-11,-5,6,-94,8566,139,D,-115,-16,-8.500809,51.926312,1492.01
2017.12.06_14.31.31,-8.507868,51.91362,0,A,1,LTE,-119,-16,-2,4,-,1364,40,D,-116,-17,-8.500809,51.926312,1492.01
2017.12.06_14.31.32,-8.507868,51.91362,0,A,1,LTE,-119,-16,-2,5,-94,4350,169,D,-116,-17,-8.500809,51.926312,1492.01
2017.12.06_14.31.33,-8.507868,51.91362,0,A,155,LTE,-119,-16,-4,6,-,2471,46,D,-116,-17,-,-,-
2017.12.06_14.31.35,-8.507868,51.91362,0,A,5531,HSPA+,-73,-2,-,-,-,525,16,D,-51,-24,-,-,-
2017.12.06_14.31.36,-8.507868,51.91362,0,A,5531,HSPA+,-79,-2,-,-,-,67,2,D,-51,-24,-,-,-
2017.12.06_14.31.37,-8.507868,51.91362,0,A,5531,HSPA+,-79,-2,-,-,-,626,14,D,-51,-24,-,-,-
2017.12.06_14.31.38,-8.507868,51.91362,0,A,5531,HSPA+,-81,-2,-,-,-,872,22,D,-51,-24,-,-,-
2017.12.06_14.31.39,-8.507868,51.91362,0,A,5531,HSPA+,-81,-2,-,-,-,782,15,D,-51,-24,-,-,-
2017.12.06_14.31.40,-8.507868,51.91362,0,A,5531,HSPA+,-81,-2,-,-,-,503,10,D,-51,-24,-,-,-
2017.12.06_14.31.41,-8.507868,51.91362,0,A,5531,HSPA+,-81,-2,-,-,-,671,14,D,-51,-24,-,-,-
2017.12.06_14.31.42,-8.507868,51.91362,0,A,5531,HSPA+,-83,-2,-,-,-,536,11,D,-51,-24,-,-,-
2017.12.06_14.31.43,-8.507868,51.91362,0,A,5531,HSPA+,-83,-2,-,-,-,424,9,D,-51,-24,-,-,-
2017.12.06_14.31.45,-8.507868,51.91362,0,A,5531,HSPA+,-83,-2,-,-,-,738,15,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.46,-8.507868,51.91362,0,A,5531,HSPA+,-83,-2,-,-,-,2460,45,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.47,-8.507868,51.91362,0,A,5531,HSPA+,-83,-2,-,-,-,2538,47,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.48,-8.507868,51.91362,0,A,5531,HSPA+,-83,-2,-,-,-,2796,52,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.49,-8.507868,51.91362,0,A,5531,HSPA+,-77,-2,-,-,-,2382,44,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.50,-8.507868,51.91362,0,A,5531,HSPA+,-77,-2,-,-,-,2863,53,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.51,-8.507868,51.91362,0,A,5531,HSPA+,-77,-2,-,-,-,3455,55,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.52,-8.507868,51.91362,0,A,5531,HSPA+,-77,-2,-,-,-,3467,64,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.54,-8.507868,51.91362,0,A,5531,HSPA+,-75,-2,-,-,-,2225,40,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.55,-8.507868,51.91362,0,A,5531,HSPA+,-75,-2,-,-,-,1118,20,D,-51,-24,-8.487163,51.921799,1686.31
2017.12.06_14.31.56,-8.507868,51.91362,0,A,5531,HSPA+,-75,-2,-,-,-,1677,31,D,-51,-24,-,-,-
2017.12.06_14.31.57,-8.507868,51.91362,0,A,5531,HSPA+,-75,-2,-,-,-,1923,77,D,-51,-24,-,-,-
2017.12.06_14.31.58,-8.507868,51.91362,0,A,5531,HSPA+,-71,-2,-,-,-,2717,154,D,-51,-24,-,-,-
2017.12.06_14.31.59,-8.507868,51.91362,0,A,5531,HSPA+,-71,-2,-,-,-,2706,154,D,-51,-24,-,-,-
2017.12.06_14.32.00,-8.507868,51.91362,0,A,5531,HSPA+,-69,-2,-,-,-,2460,140,D,-51,-24,-,-,-
2017.12.06_14.32.01,-8.507868,51.91362,0,A,5531,HSPA+,-69,-2,-,-,-,2650,151,D,-51,-24,-,-,-
2017.12.06_14.32.02,-8.507868,51.91362,0,A,5531,HSPA+,-69,-2,-,-,-,2796,160,D,-51,-24,-,-,-
2017.12.06_14.32.04,-8.507868,51.91362,0,A,5531,HSPA+,-69,-2,-,-,-,1174,67,D,-51,-24,-,-,-
2017.12.06_14.32.05,-8.507868,51.91362,0,A,5531,HSPA+,-71,-2,-,-,-,2628,51,D,-51,-24,-,-,-
2017.12.06_14.32.06,-8.507868,51.91362,0,A,5531,HSPA+,-71,-2,-,-,-,2449,45,D,-51,-24,-,-,-
2017.12.06_14.32.07,-8.507868,51.91362,0,A,5531,HSPA+,-71,-2,-,-,-,1733,32,D,-51,-24,-,-,-
2017.12.06_14.32.08,-8.507868,51.91362,0,A,5531,HSPA+,-71,-2,-,-,-,4719,88,D,-51,-24,-,-,-
2017.12.06_14.32.10,-8.507868,51.91362,0,A,5531,HSPA+,-63,-2,-,-,-,0,0,D,-51,-24,-,-,-
2017.12.06_14.32.11,-8.507868,51.91362,0,A,5531,HSPA+,-63,-2,-,-,-,984,21,D,-51,-24,-,-,-
2017.12.06_14.32.12,-8.507868,51.91362,0,A,5531,HSPA+,-67,-2,-,-,-,5994,139,D,-51,-24,-,-,-
2017.12.06_14.32.13,-8.507868,51.91362,0,A,5531,HSPA+,-67,-2,-,-,-,5770,319,D,-51,-24,-,-,-
2017.12.06_14.32.14,-8.507868,51.91362,0,A,5531,HSPA+,-63,-2,-,-,-,7258,396,D,-51,-24,-,-,-
2017.12.06_14.32.16,-8.507868,51.91362,0,A,5531,HSPA+,-63,-2,-,-,-,7940,147,D,-51,-24,-,-,-
2017.12.06_14.32.17,-8.507868,51.91362,0,A,5531,HSPA+,-63,-2,-,-,-,5636,104,D,-51,-24,-,-,-
2017.12.06_14.32.18,-8.507868,51.91362,0,A,5531,HSPA+,-63,-2,-,-,-,6766,125,D,-51,-24,-,-,-
2017.12.06_14.32.19,-8.507868,51.91362,0,A,5531,HSPA+,-61,-2,-,-,-,6140,113,D,-51,-24,-,-,-
2017.12.06_14.32.20,-8.507868,51.91362,0,A,5531,HSPA+,-61,-2,-,-,-,4395,210,D,-51,-24,-,-,-
2017.12.06_14.32.21,-8.507868,51.91362,0,A,5531,HSPA+,-63,-2,-,-,-,2930,167,D,-51,-24,-,-,-
2017.12.06_14.32.22,-8.507868,51.91362,0,A,5531,HSPA+,-63,-2,-,-,-,4786,273,D,-51,-24,-,-,-
2017.12.06_14.32.23,-8.507868,51.91362,0,A,5531,HSPA+,-53,-2,-,-,-,7146,205,D,-51,-24,-,-,-
2017.12.06_14.32.24,-8.507868,51.91362,0,A,5531,HSPA+,-53,-2,-,-,-,8723,164,D,-51,-24,-,-,-
2017.12.06_14.32.25,-8.493712,51.915907,47,A,5531,HSPA+,-53,-2,-,-,-,8723,164,D,-51,-24,-,-,-
2017.12.06_14.32.26,-8.493712,51.915907,47,A,5531,HSPA+,-57,-2,-,-,-,7437,138,D,-51,-24,-,-,-
2017.12.06_14.32.27,-8.493712,51.915907,47,A,5531,HSPA+,-57,-2,-,-,-,7683,142,D,-51,-24,-,-,-
2017.12.06_14.32.28,-8.493712,51.915907,47,A,5531,HSPA+,-57,-2,-,-,-,8287,153,D,-51,-24,-,-,-
2017.12.06_14.32.29,-8.493712,51.915907,47,A,5531,HSPA+,-57,-2,-,-,-,5155,94,D,-51,-24,-,-,-
