Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.07_10.26.00,-8.467113,51.898974,0,A,0,LTE,-89,-7,7,9,-,14427,303,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.01,-8.467113,51.898974,0,A,0,LTE,-89,-7,7,9,-,11541,211,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.02,-8.467113,51.898974,0,A,0,LTE,-91,-11,8,12,-74,14133,358,D,-98,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.03,-8.467113,51.898974,0,A,0,LTE,-91,-11,8,12,-74,14703,267,D,-98,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.04,-8.467113,51.898974,0,A,0,LTE,-93,-10,9,9,-76,13420,246,D,-97,-15,-8.467273,51.897173,200.56
2017.12.07_10.26.05,-8.467113,51.898974,0,A,0,LTE,-93,-10,9,9,-76,16093,290,D,-97,-15,-8.467273,51.897173,200.56
2017.12.07_10.26.07,-8.467113,51.898974,0,A,0,LTE,-92,-7,10,9,-76,18297,337,D,-98,-14,-8.467273,51.897173,200.56
2017.12.07_10.26.08,-8.467113,51.898974,0,A,0,LTE,-92,-7,10,9,-74,21965,400,D,-98,-14,-8.467273,51.897173,200.56
2017.12.07_10.26.09,-8.467113,51.898974,0,A,0,LTE,-91,-11,9,9,-76,19314,411,D,-98,-16,-8.467273,51.897173,200.56
2017.12.07_10.26.10,-8.467113,51.898974,0,A,0,LTE,-91,-11,9,9,-76,24537,429,D,-98,-16,-8.467273,51.897173,200.56
2017.12.07_10.26.11,-8.467113,51.898974,0,A,0,LTE,-94,-12,8,9,-76,25566,471,D,-104,-14,-8.467273,51.897173,200.56
2017.12.07_10.26.12,-8.467113,51.898974,0,A,0,LTE,-94,-12,8,5,-72,25946,473,D,-104,-14,-8.467273,51.897173,200.56
2017.12.07_10.26.13,-8.467113,51.898974,0,A,0,LTE,-93,-8,10,10,-76,26002,479,D,-99,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.14,-8.467113,51.898974,0,A,0,LTE,-93,-8,10,10,-76,26483,485,D,-99,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.15,-8.467113,51.898974,0,A,0,LTE,-93,-9,8,10,-76,24101,428,D,-98,-15,-8.467273,51.897173,200.56
2017.12.07_10.26.16,-8.467113,51.898974,0,A,0,LTE,-93,-9,8,8,-80,27747,508,D,-98,-15,-8.467273,51.897173,200.56
2017.12.07_10.26.18,-8.467113,51.898974,0,A,0,LTE,-97,-11,6,10,-73,29313,538,D,-99,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.19,-8.467113,51.898974,0,A,0,LTE,-97,-11,6,10,-73,28273,621,D,-99,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.20,-8.467113,51.898974,0,A,0,LTE,-91,-10,6,7,-81,28676,546,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.21,-8.467113,51.898974,0,A,0,LTE,-91,-10,6,7,-81,28396,503,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.22,-8.467113,51.898974,0,A,0,LTE,-96,-11,7,8,-79,32623,668,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.23,-8.467113,51.898974,0,A,0,LTE,-96,-11,7,9,-81,29738,556,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.24,-8.467113,51.898974,0,A,0,LTE,-103,-13,5,6,-86,24437,513,D,-104,-15,-8.467273,51.897173,200.56
2017.12.07_10.26.25,-8.467113,51.898974,0,A,0,LTE,-103,-13,10,10,-,23732,444,D,-104,-15,-8.467273,51.897173,200.56
2017.12.07_10.26.26,-8.467113,51.898974,0,A,0,LTE,-99,-9,10,10,-,18095,415,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.27,-8.467113,51.898974,0,A,0,LTE,-99,-9,10,7,-87,16261,302,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.29,-8.467113,51.898974,0,A,0,LTE,-104,-9,11,7,-87,13487,293,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.30,-8.467113,51.898974,0,A,0,LTE,-104,-9,11,9,-90,13197,249,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.31,-8.467113,51.898974,0,A,0,LTE,-107,-10,6,9,-90,11545,253,D,-113,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.32,-8.467113,51.898974,0,A,0,LTE,-107,-10,6,10,-86,11184,244,D,-113,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.33,-8.467113,51.898974,0,A,0,LTE,-103,-8,10,10,-86,9182,170,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.34,-8.467113,51.898974,0,A,0,LTE,-103,-8,10,9,-94,8768,163,D,-,-,-8.467273,51.897173,200.56
2017.12.07_10.26.35,-8.467113,51.898974,0,A,0,LTE,-117,-15,1,6,-94,10054,186,D,-116,-20,-8.467273,51.897173,200.56
2017.12.07_10.26.36,-8.467113,51.898974,0,A,0,LTE,-117,-15,1,6,-,6296,150,D,-116,-20,-8.467273,51.897173,200.56
2017.12.07_10.26.38,-8.467113,51.898974,0,A,0,LTE,-115,-14,-3,5,-89,5435,101,D,-111,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.39,-8.467113,51.898974,0,A,0,LTE,-115,-14,-3,3,-91,1688,31,D,-111,-17,-8.467273,51.897173,200.56
2017.12.07_10.26.40,-8.467113,51.898974,0,A,0,LTE,-108,-18,-5,6,-94,1576,60,D,-106,-19,-8.467273,51.897173,200.56
2017.12.07_10.26.41,-8.467113,51.898974,0,A,0,LTE,-108,-18,-5,6,-91,6363,121,D,-106,-19,-8.467273,51.897173,200.56
2017.12.07_10.26.42,-8.467113,51.898974,0,A,0,LTE,-110,-16,-1,6,-93,7907,147,D,-106,-18,-8.467273,51.897173,200.56
2017.12.07_10.26.43,-8.467113,51.898974,0,A,0,LTE,-110,-16,-1,6,-93,5737,106,D,-106,-18,-8.467273,51.897173,200.56
2017.12.07_10.26.44,-8.467113,51.898974,0,A,1,LTE,-107,-11,-2,2,-90,11653,221,D,-106,-18,-8.472275,51.895123,555.71
2017.12.07_10.26.45,-8.467113,51.898974,0,A,1,LTE,-107,-11,-2,8,-83,10143,188,D,-,-,-8.472275,51.895123,555.71
2017.12.07_10.26.47,-8.467113,51.898974,0,A,1,LTE,-100,-11,4,6,-,14416,267,D,-105,-19,-8.472275,51.895123,555.71
2017.12.07_10.26.48,-8.467113,51.898974,0,A,1,LTE,-100,-11,4,6,-,16071,299,D,-105,-19,-8.472275,51.895123,555.71
2017.12.07_10.26.49,-8.467113,51.898974,0,A,1,LTE,-101,-13,2,8,-81,14382,271,D,-102,-12,-8.472275,51.895123,555.71
2017.12.07_10.26.50,-8.467113,51.898974,0,A,1,LTE,-101,-13,2,8,-81,12324,230,D,-102,-12,-8.472275,51.895123,555.71
2017.12.07_10.26.51,-8.467113,51.898974,0,A,1,LTE,-99,-14,-1,8,-81,9025,170,D,-100,-15,-8.472275,51.895123,555.71
2017.12.07_10.26.52,-8.467113,51.898974,0,A,1,LTE,-99,-14,-1,8,-81,27165,505,D,-100,-15,-8.472275,51.895123,555.71
2017.12.07_10.26.53,-8.467113,51.898974,0,A,1,LTE,-92,-12,3,7,-75,30263,561,D,-,-,-8.472275,51.895123,555.71
2017.12.07_10.26.54,-8.468483,51.899445,12,A,1,LTE,-92,-12,3,6,-81,30263,561,D,-,-,-8.472275,51.895123,546.5
