Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2017.12.05_07.24.35,-8.388236,51.935551,0,A,1,LTE,-104,-11,9,8,-91,27948,485,D,-101,-14,-8.389391,51.928956,737.59
2017.12.05_07.24.36,-8.388236,51.935551,0,A,1,LTE,-109,-12,9,8,-91,25902,452,D,-103,-13,-8.389391,51.928956,737.59
2017.12.05_07.24.37,-8.388236,51.935551,0,A,1,LTE,-109,-12,9,8,-,34357,784,D,-103,-13,-8.389391,51.928956,737.59
2017.12.05_07.24.38,-8.388236,51.935551,0,A,1,LTE,-108,-12,9,8,-,38036,693,D,-103,-11,-8.389391,51.928956,737.59
2017.12.05_07.24.39,-8.388236,51.935551,0,A,1,LTE,-108,-12,9,8,-,42186,934,D,-103,-11,-8.389391,51.928956,737.59
2017.12.05_07.24.40,-8.388236,51.935551,0,A,1,LTE,-107,-13,6,8,-,27881,456,D,-105,-12,-8.389391,51.928956,737.59
2017.12.05_07.24.41,-8.388236,51.935551,0,A,1,LTE,-107,-13,6,8,-,24929,694,D,-105,-12,-8.389391,51.928956,737.59
2017.12.05_07.24.42,-8.388236,51.935551,0,A,1,LTE,-106,-11,8,7,-89,32981,741,D,-103,-10,-8.389391,51.928956,737.59
2017.12.05_07.24.43,-8.388236,51.935551,0,A,1,LTE,-106,-11,8,7,-89,19907,330,D,-103,-10,-8.389391,51.928956,737.59
2017.12.05_07.24.45,-8.388236,51.935551,0,A,1,LTE,-105,-9,9,7,-89,28172,583,D,-102,-10,-8.389391,51.928956,737.59
2017.12.05_07.24.46,-8.388236,51.935551,0,A,1,LTE,-105,-9,9,11,-86,14427,256,D,-102,-10,-8.389391,51.928956,737.59
2017.12.05_07.24.47,-8.388236,51.935551,0,A,1,LTE,-109,-13,9,8,-92,8914,168,D,-102,-8,-8.389391,51.928956,737.59
2017.12.05_07.24.48,-8.388236,51.935551,0,A,1,LTE,-109,-13,9,9,-,14829,301,D,-102,-8,-8.389391,51.928956,737.59
2017.12.05_07.24.49,-8.388236,51.935551,0,A,1,LTE,-104,-9,5,7,-90,21160,374,D,-104,-11,-8.389391,51.928956,737.59
2017.12.05_07.24.50,-8.388236,51.935551,0,A,1,LTE,-104,-9,5,7,-90,21372,448,D,-104,-11,-8.389391,51.928956,737.59
2017.12.05_07.24.51,-8.388236,51.935551,0,A,1,LTE,-108,-10,3,7,-90,10781,221,D,-102,-11,-8.389391,51.928956,737.59
2017.12.05_07.24.52,-8.388236,51.935551,0,A,1,LTE,-108,-10,3,7,-90,11385,205,D,-102,-11,-8.389391,51.928956,737.59
2017.12.05_07.24.54,-8.388236,51.935551,0,A,1,LTE,-105,-6,9,9,-88,12078,218,D,-100,-9,-8.389391,51.928956,737.59
2017.12.05_07.24.55,-8.388236,51.935551,0,A,1,LTE,-105,-6,9,9,-88,11530,208,D,-100,-9,-8.389391,51.928956,737.59
2017.12.05_07.24.56,-8.388236,51.935551,0,A,1,LTE,-106,-10,8,9,-90,11631,239,D,-102,-10,-8.389391,51.928956,737.59
2017.12.05_07.24.57,-8.388236,51.935551,0,A,1,LTE,-106,-10,8,9,-90,12705,232,D,-102,-10,-8.389391,51.928956,737.59
