Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.18_14.38.11,-8.5194,51.874053,0,B,2,LTE,-100,-12,13,9,-78,34804,438,D,-103,-18,-8.957734,51.903437,30259.05
2018.01.18_14.38.12,-8.5194,51.874053,0,B,2,LTE,-100,-12,11,9,-78,40754,477,D,-103,-18,-8.957734,51.903437,30259.05
2018.01.18_14.38.13,-8.5194,51.874053,0,B,2,LTE,-94,-11,15,9,-78,38674,463,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.14,-8.5194,51.874053,0,B,2,LTE,-94,-11,15,10,-76,37634,514,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.15,-8.5194,51.874053,0,B,2,LTE,-93,-11,14,12,-71,45105,538,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.16,-8.5194,51.874053,0,B,2,LTE,-93,-11,14,12,-75,25879,409,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.17,-8.5194,51.874053,0,B,2,LTE,-93,-10,7,12,-75,27445,314,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.19,-8.5194,51.874053,0,B,2,LTE,-93,-10,7,11,-77,36851,366,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.20,-8.5194,51.874053,0,B,2,LTE,-91,-11,12,12,-74,37511,453,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.21,-8.5194,51.874053,0,B,2,LTE,-91,-11,12,11,-76,40139,515,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.22,-8.5194,51.874053,0,B,2,LTE,-94,-11,12,11,-76,35934,516,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.23,-8.5194,51.874053,0,B,2,LTE,-94,-11,12,11,-76,43214,469,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.24,-8.5194,51.874053,0,B,2,LTE,-92,-11,13,11,-76,44042,584,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.25,-8.5194,51.874053,0,B,2,LTE,-92,-11,13,11,-71,48012,531,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.26,-8.5194,51.874053,0,B,2,LTE,-88,-10,15,10,-76,38316,525,D,-,-,-8.957734,51.903437,30259.05
2018.01.18_14.38.27,-8.5194,51.874053,0,B,2,LTE,-88,-10,15,10,-76,31158,373,D,-,-,-8.957734,51.903437,30259.05
