Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.17_09.10.15,-8.388187,51.935528,0,B,2,LTE,-108,-12,12,11,-80,34278,515,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.16,-8.388187,51.935528,0,B,2,LTE,-97,-11,14,11,-80,33943,451,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.17,-8.388187,51.935528,0,B,2,LTE,-97,-11,14,11,-80,27769,378,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.19,-8.388187,51.935528,0,B,2,LTE,-97,-10,15,11,-80,36627,494,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.20,-8.388187,51.935528,0,B,2,LTE,-97,-10,15,11,-80,32702,384,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.21,-8.388187,51.935528,0,B,2,LTE,-97,-11,14,11,-80,37197,425,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.22,-8.388187,51.935528,0,B,2,LTE,-97,-11,14,11,-80,34692,447,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.23,-8.388187,51.935528,0,B,2,LTE,-97,-11,14,11,-80,28821,406,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.24,-8.388187,51.935528,0,B,2,LTE,-97,-11,14,11,-80,32746,491,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.25,-8.388187,51.935528,0,B,2,LTE,-97,-11,14,11,-80,36124,455,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.26,-8.388187,51.935528,0,B,2,LTE,-97,-11,14,9,-84,25846,375,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.27,-8.388187,51.935528,0,B,2,LTE,-101,-11,14,9,-84,25465,373,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.28,-8.388187,51.935528,0,B,2,LTE,-101,-11,14,9,-88,18263,265,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.30,-8.388187,51.935528,0,B,2,LTE,-100,-11,13,9,-83,23497,358,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.31,-8.388187,51.935528,0,B,2,LTE,-100,-11,13,14,-86,24666,357,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.32,-8.388187,51.935528,0,B,2,LTE,-102,-11,13,14,-86,24689,346,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.33,-8.388187,51.935528,0,B,2,LTE,-102,-11,13,14,-86,24545,371,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.34,-8.388187,51.935528,0,B,2,LTE,-102,-11,13,14,-86,24223,330,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.35,-8.388187,51.935528,0,B,2,LTE,-102,-11,13,10,-,25814,365,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.36,-8.388187,51.935528,0,B,2,LTE,-100,-11,13,10,-,13554,231,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.37,-8.388187,51.935528,0,B,2,LTE,-100,-11,13,10,-,7017,411,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.38,-8.388187,51.935528,0,B,2,LTE,-101,-12,12,10,-,6857,396,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.39,-8.388187,51.935528,0,B,2,LTE,-101,-12,12,10,-,19629,510,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.41,-8.388187,51.935528,0,B,2,LTE,-101,-11,12,10,-,18912,286,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.42,-8.388187,51.935528,0,B,2,LTE,-101,-11,12,9,-,23710,345,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.43,-8.388187,51.935528,0,B,2,LTE,-100,-12,12,9,-,26327,912,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.44,-8.388187,51.935528,0,B,2,LTE,-100,-12,12,10,-85,25466,929,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.45,-8.388187,51.935528,0,B,2,LTE,-102,-12,12,9,-83,26517,358,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.46,-8.388187,51.935528,0,B,2,LTE,-102,-12,12,9,-85,24973,673,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.47,-8.388187,51.935528,0,B,2,LTE,-102,-12,12,9,-85,24091,373,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.48,-8.388187,51.935528,0,B,2,LTE,-102,-12,12,9,-87,20097,306,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.49,-8.388187,51.935528,0,B,2,LTE,-104,-11,11,9,-,8991,143,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.50,-8.388187,51.935528,0,B,2,LTE,-104,-11,11,9,-,14371,222,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.52,-8.388187,51.935528,0,B,2,LTE,-105,-12,10,9,-,22222,316,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.53,-8.388187,51.935528,0,B,2,LTE,-105,-12,10,9,-,21496,316,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.54,-8.388187,51.935528,0,B,2,LTE,-103,-12,10,9,-,23654,356,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.55,-8.388187,51.935528,0,B,2,LTE,-103,-12,10,9,-85,25119,580,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.56,-8.388187,51.935528,0,B,2,LTE,-102,-13,11,9,-85,14080,233,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.57,-8.388187,51.935528,0,B,2,LTE,-102,-13,11,9,-85,11620,166,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.58,-8.388187,51.935528,0,B,2,LTE,-101,-12,12,9,-85,8376,131,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.10.59,-8.388187,51.935528,0,B,2,LTE,-101,-12,12,9,-83,7940,123,D,-,-,-8.378733,51.930323,868.97
2018.01.17_09.11.00,-8.388187,51.935528,0,B,2,LTE,-104,-11,11,9,-87,11687,466,D,-,-,-8.378733,51.930323,868.97
