Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.27_12.09.59,-8.470086,51.915852,2,B,3,LTE,-102,-14,-1.0,7,-87,2371,42,D,-105.0,-16.0,-8.477493,51.908733,940.61000000000001
2018.01.27_12.10.00,-8.470086,51.915852,2,B,3,LTE,-104,-14,-1.0,7,-87,2147,42,D,-106.0,-16.0,-8.477493,51.908733,940.61000000000001
2018.01.27_12.10.00,-8.470037,51.915506,0,B,3,LTE,-104,-14,-1.0,7,-87,2147,42,D,-106.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.01,-8.470037,51.915506,0,B,3,LTE,-104,-14,-1.0,7,-87,2717,56,D,-106.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.02,-8.470037,51.915506,0,B,3,LTE,-105,-14,-2.0,7,-87,1442,26,D,-105.0,-15.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.03,-8.470037,51.915506,0,B,3,LTE,-105,-14,-2.0,7,-84,2762,49,D,-105.0,-15.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.04,-8.470037,51.915506,0,B,3,LTE,-102,-15,-3.0,7,-84,2941,56,D,-106.0,-17.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.05,-8.470037,51.915506,0,B,3,LTE,-102,-15,-3.0,8,-86,4104,88,D,-106.0,-17.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.06,-8.470037,51.915506,0,B,3,LTE,-103,-15,-2.0,8,-86,1867,40,D,-106.0,-17.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.07,-8.470037,51.915506,0,B,3,LTE,-103,-15,-2.0,8,-86,2997,59,D,-106.0,-17.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.09,-8.470037,51.915506,0,B,3,LTE,-104,-14,0.0,8,-86,3019,51,D,-106.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.10,-8.470037,51.915506,0,B,3,LTE,-104,-14,0.0,8,-86,2840,48,D,-106.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.11,-8.470037,51.915506,0,B,3,LTE,-104,-14,1.0,8,-86,3399,62,D,-106.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.12,-8.470037,51.915506,0,B,3,LTE,-104,-14,1.0,8,-86,1968,40,D,-106.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.13,-8.470037,51.915506,0,B,3,LTE,-104,-14,3.0,8,-86,1297,26,D,-107.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.14,-8.470037,51.915506,0,B,3,LTE,-104,-14,3.0,8,-86,838,19,D,-107.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.15,-8.470037,51.915506,0,B,3,LTE,-104,-14,3.0,8,-86,1006,21,D,-106.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.16,-8.470037,51.915506,0,B,3,LTE,-104,-14,3.0,8,-86,1822,32,D,-106.0,-16.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.17,-8.470037,51.915506,0,B,3,LTE,-105,-13,1.0,5,-88,1140,22,D,-107.0,-17.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.19,-8.470037,51.915506,0,B,3,LTE,-105,-13,1.0,5,-88,2069,38,D,-107.0,-17.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.20,-8.470037,51.915506,0,B,3,LTE,-104,-13,3.0,5,-88,950,18,D,-104.0,-15.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.21,-8.470037,51.915506,0,B,3,LTE,-104,-13,3.0,8,-86,2494,41,D,-104.0,-15.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.22,-8.470037,51.915506,0,B,3,LTE,-103,-13,1.0,8,-86,1666,27,D,-105.0,-15.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.23,-8.470037,51.915506,0,B,3,LTE,-103,-13,1.0,8,-86,2247,46,D,-105.0,-15.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.24,-8.470037,51.915506,0,B,3,LTE,-106,-14,-1.0,4,-89,1355,32,D,-108.0,-15.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.25,-8.470037,51.915506,0,B,3,LTE,-106,-14,-1.0,4,-89,1714,42,D,-108.0,-15.0,-8.477493,51.908733,910.36000000000001
2018.01.27_12.10.26,-8.470037,51.915506,0,B,2,LTE,-106,-13,3.0,4,-89,2013,41,D,-108.0,-15.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.27,-8.470037,51.915506,0,B,2,LTE,-106,-13,3.0,5,-93,2426,45,D,-106.0,-14.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.29,-8.470037,51.915506,0,B,2,LTE,-108,-14,-2.0,6,-91,2303,46,D,-112.0,-17.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.30,-8.470037,51.915506,0,B,2,LTE,-108,-14,-3.0,6,-91,1308,24,D,-112.0,-17.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.31,-8.470037,51.915506,0,B,2,LTE,-108,-15,-3.0,6,-94,2963,54,D,-110.0,-18.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.32,-8.470037,51.915506,0,B,2,LTE,-108,-15,-3.0,5,-94,2359,42,D,-110.0,-18.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.33,-8.470037,51.915506,0,B,2,LTE,-118,-15,-3.0,6,-94,1364,25,D,-100.0,-11.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.34,-8.470037,51.915506,0,B,2,LTE,-118,-15,-3.0,5,-94,1263,22,D,-100.0,-11.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.35,-8.470037,51.915506,0,B,2,LTE,-118,-14,-5.0,5,-,984,18,D,-96.0,-10.0,-8.469896,51.914353,128.56999999999999
2018.01.27_12.10.36,-8.470037,51.915506,0,B,2,LTE,-118,-14,-5.0,5,-,1040,19,D,-96.0,-10.0,-8.469896,51.914353,128.56999999999999
