Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.27_12.10.00,-8.469954,51.915635,1,A,1,LTE,-93,-11,7.0,7,-,61142,624,D,-,-,-8.480522,51.90926,1013.88
2018.01.27_12.10.00,-8.469954,51.915635,1,A,1,LTE,-92,-12,6.0,7,-,46916,646,D,-,-,-8.480522,51.90926,1013.88
2018.01.27_12.10.00,-8.469993,51.915657,0,A,1,LTE,-92,-12,6.0,7,-,46916,646,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.01,-8.469993,51.915657,0,A,1,LTE,-92,-12,6.0,8,-80,67652,923,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.02,-8.469993,51.915657,0,A,1,LTE,-102,-13,7.0,6,-85,47509,442,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.03,-8.469993,51.915657,0,A,1,LTE,-102,-13,7.0,8,-82,47543,485,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.04,-8.469993,51.915657,0,A,1,LTE,-95,-13,4.0,7,-78,40161,386,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.06,-8.469993,51.915657,0,A,1,LTE,-95,-13,4.0,7,-78,34253,1168,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.07,-8.469993,51.915657,0,A,1,LTE,-95,-8,6.0,7,-78,5301,238,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.08,-8.469993,51.915657,0,A,1,LTE,-95,-8,6.0,9,-,54645,625,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.09,-8.469993,51.915657,0,A,1,LTE,-95,-12,6.0,8,-,47051,512,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.10,-8.469993,51.915657,0,A,1,LTE,-95,-12,6.0,8,-,50081,571,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.11,-8.469993,51.915657,0,A,1,LTE,-94,-11,7.0,8,-,57754,710,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.12,-8.469993,51.915657,0,A,1,LTE,-94,-11,7.0,9,-,42946,939,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.13,-8.469993,51.915657,0,A,1,LTE,-93,-9,8.0,9,-,12639,476,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.14,-8.469993,51.915657,0,A,1,LTE,-93,-9,8.0,9,-,30746,411,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.15,-8.469993,51.915657,0,A,1,LTE,-93,-12,7.0,9,-,4597,113,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.17,-8.469993,51.915657,0,A,1,LTE,-93,-12,7.0,9,-,9965,349,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.18,-8.469993,51.915657,0,A,1,LTE,-93,-13,6.0,8,-79,15031,203,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.19,-8.469993,51.915657,0,A,1,LTE,-93,-13,6.0,8,-76,36694,465,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.20,-8.469993,51.915657,0,A,1,LTE,-93,-12,6.0,8,-79,14774,337,D,-,-,-8.480522,51.90926,1013.6799999999999
2018.01.27_12.10.21,-8.469993,51.915657,0,A,1,LTE,-93,-12,6.0,8,-79,40218,443,D,-,-,-8.480522,51.90926,1013.6799999999999
