Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.26_11.26.26,-8.456939,51.888359,2,A,1,LTE,-103,-10,2.0,9,-88,2315,86,D,-103.0,-11.0,-8.446375,51.878637,1301.6800000000001
2018.01.26_11.26.26,-8.456939,51.888359,2,A,1,LTE,-106,-11,3.0,9,-88,2247,68,D,-104.0,-11.0,-8.446375,51.878637,1301.6800000000001
2018.01.26_11.26.26,-8.456758,51.88828,0,A,1,LTE,-106,-11,3.0,9,-88,2247,68,D,-104.0,-11.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.28,-8.456758,51.88828,0,A,1,LTE,-106,-11,3.0,9,-88,2442,46,D,-104.0,-11.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.29,-8.456758,51.88828,0,A,1,LTE,-107,-11,3.0,9,-90,2494,47,D,-105.0,-14.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.30,-8.456758,51.88828,0,A,1,LTE,-107,-11,3.0,9,-90,2259,42,D,-105.0,-14.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.31,-8.456758,51.88828,0,A,1,LTE,-107,-11,1.0,8,-85,1990,37,D,-101.0,-11.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.32,-8.456758,51.88828,0,A,1,LTE,-107,-11,1.0,7,-82,2896,59,D,-101.0,-11.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.33,-8.456758,51.88828,0,A,1,LTE,-99,-12,3.0,10,-84,1699,34,D,-105.0,-11.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.34,-8.456758,51.88828,0,A,1,LTE,-99,-12,3.0,7,-91,2247,42,D,-105.0,-11.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.35,-8.456758,51.88828,0,A,1,LTE,-108,-12,3.0,7,-91,2505,47,D,-108.0,-10.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.36,-8.456758,51.88828,0,A,1,LTE,-108,-12,3.0,6,-94,4216,78,D,-108.0,-10.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.38,-8.456758,51.88828,0,A,1,LTE,-115,-12,2.0,6,-94,4462,84,D,-114.0,-11.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.39,-8.456758,51.88828,0,A,1,LTE,-115,-12,2.0,6,-94,4406,97,D,-114.0,-11.0,-8.446375,51.878637,1287.48
2018.01.26_11.26.40,-8.456758,51.88828,0,A,1,LTE,-113,-13,2.0,6,-94,5782,114,D,-110.0,-10.0,-8.446375,51.878637,1287.48
