Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.25_16.33.53,-8.499627,51.89386,0,A,2,LTE,-88,-13,4.0,7,-70,1476,28,D,-,-,-,-,-
2018.01.25_16.33.54,-8.498502,51.893994,34,A,2,LTE,-88,-13,6.0,7,-74,1476,28,D,-,-,-,-,-
2018.01.25_16.33.54,-8.498502,51.893994,34,A,2,LTE,-91,-14,6.0,7,-74,1610,30,D,-,-,-,-,-
2018.01.25_16.33.55,-8.498502,51.893994,34,A,2,LTE,-91,-14,6.0,7,-80,2102,70,D,-,-,-,-,-
2018.01.25_16.33.56,-8.498502,51.893994,34,A,2,LTE,-96,-14,5.0,7,-80,1554,54,D,-,-,-,-,-
2018.01.25_16.33.57,-8.498502,51.893994,34,A,2,LTE,-96,-14,5.0,7,-80,4853,92,D,-,-,-,-,-
2018.01.25_16.33.58,-8.498502,51.893994,34,A,2,LTE,-88,-13,6.0,7,-71,2650,53,D,-,-,-,-,-
2018.01.25_16.34.00,-8.498502,51.893994,34,A,2,LTE,-88,-13,6.0,8,-66,480,10,D,-,-,-,-,-
2018.01.25_16.34.01,-8.498502,51.893994,34,A,2,LTE,-96,-13,6.0,6,-79,592,27,D,-,-,-,-,-
2018.01.25_16.34.02,-8.498502,51.893994,34,A,2,LTE,-96,-13,6.0,6,-79,2003,40,D,-,-,-,-,-
2018.01.25_16.34.03,-8.498502,51.893994,34,A,2,LTE,-95,-14,2.0,6,-81,928,17,D,-91.0,-19.0,-,-,-
2018.01.25_16.34.04,-8.498502,51.893994,34,A,2,LTE,-95,-14,2.0,6,-81,469,18,D,-91.0,-19.0,-,-,-
2018.01.25_16.34.05,-8.498502,51.893994,34,A,2,LTE,-102,-15,0.0,6,-85,883,23,D,-93.0,-18.0,-,-,-
2018.01.25_16.34.06,-8.498502,51.893994,34,A,2,LTE,-102,-15,0.0,6,-89,44,1,D,-93.0,-18.0,-,-,-
2018.01.25_16.34.07,-8.498502,51.893994,34,A,2,LTE,-106,-15,-1.0,6,-89,1107,36,D,-100.0,-19.0,-,-,-
2018.01.25_16.34.08,-8.498502,51.893994,34,A,2,LTE,-106,-15,-1.0,7,-,458,9,D,-100.0,-19.0,-,-,-
2018.01.25_16.34.09,-8.498502,51.893994,34,A,2,LTE,-109,-16,-2.0,5,-,3310,75,D,-103.0,-19.0,-,-,-
2018.01.25_16.34.10,-8.498502,51.893994,34,A,2,LTE,-109,-16,-2.0,7,-90,5167,96,D,-103.0,-19.0,-,-,-
2018.01.25_16.34.12,-8.498502,51.893994,34,A,2,LTE,-107,-16,-2.0,7,-90,3220,60,D,-103.0,-18.0,-,-,-
2018.01.25_16.34.13,-8.498502,51.893994,34,A,2,LTE,-107,-16,-2.0,7,-90,1442,27,D,-103.0,-18.0,-,-,-
2018.01.25_16.34.14,-8.498502,51.893994,34,A,2,LTE,-108,-15,-2.0,4,-,458,20,D,-102.0,-17.0,-,-,-
2018.01.25_16.34.15,-8.498502,51.893994,34,A,2,LTE,-108,-15,-2.0,4,-,2136,39,D,-102.0,-17.0,-,-,-
2018.01.25_16.34.16,-8.498502,51.893994,34,A,2,LTE,-110,-17,-4.0,4,-,1688,31,D,-103.0,-19.0,-,-,-
2018.01.25_16.34.17,-8.498502,51.893994,34,A,2,LTE,-110,-17,-4.0,4,-,156,6,D,-103.0,-19.0,-,-,-
2018.01.25_16.34.18,-8.498502,51.893994,34,A,2,LTE,-109,-16,-2.0,4,-,301,14,D,-110.0,-16.0,-,-,-
2018.01.25_16.34.19,-8.498502,51.893994,34,A,2,LTE,-109,-16,-2.0,6,-91,436,19,D,-110.0,-16.0,-,-,-
2018.01.25_16.34.20,-8.498502,51.893994,34,A,2,LTE,-109,-15,-1.0,6,-91,615,15,D,-110.0,-17.0,-,-,-
2018.01.25_16.34.21,-8.498502,51.893994,34,A,2,LTE,-109,-15,-1.0,5,-94,2091,39,D,-110.0,-17.0,-,-,-
2018.01.25_16.34.23,-8.498502,51.893994,34,A,2,LTE,-111,-17,-3.0,5,-94,771,14,D,-112.0,-16.0,-,-,-
2018.01.25_16.34.24,-8.498502,51.893994,34,A,2,LTE,-111,-17,-3.0,6,-93,436,8,D,-112.0,-16.0,-,-,-
2018.01.25_16.34.25,-8.498502,51.893994,34,A,2,LTE,-110,-16,-2.0,6,-91,1040,20,D,-112.0,-16.0,-,-,-
2018.01.25_16.34.26,-8.498502,51.893994,34,A,2,LTE,-110,-16,-2.0,6,-94,458,20,D,-112.0,-16.0,-,-,-
2018.01.25_16.34.27,-8.498502,51.893994,34,A,2,LTE,-110,-15,-2.0,6,-94,1062,19,D,-104.0,-20.0,-,-,-
2018.01.25_16.34.28,-8.498502,51.893994,34,A,2,LTE,-110,-15,-2.0,6,-92,637,12,D,-104.0,-20.0,-,-,-
2018.01.25_16.34.29,-8.498502,51.893994,34,A,2,LTE,-110,-16,-2.0,6,-92,268,5,D,-102.0,-19.0,-,-,-
2018.01.25_16.34.30,-8.498502,51.893994,34,A,2,LTE,-110,-16,-2.0,6,-94,861,30,D,-102.0,-19.0,-,-,-
2018.01.25_16.34.31,-8.498502,51.893994,34,A,2,LTE,-109,-15,1.0,6,-92,369,7,D,-111.0,-17.0,-,-,-
2018.01.25_16.34.32,-8.498502,51.893994,34,A,2,LTE,-109,-15,1.0,6,-92,167,7,D,-111.0,-17.0,-,-,-
2018.01.25_16.34.34,-8.498502,51.893994,34,A,2,LTE,-109,-16,-2.0,6,-92,570,22,D,-100.0,-18.0,-,-,-
2018.01.25_16.34.35,-8.498502,51.893994,34,A,2,LTE,-109,-16,-2.0,6,-92,861,16,D,-100.0,-18.0,-,-,-
2018.01.25_16.34.36,-8.498502,51.893994,34,A,2,LTE,-108,-16,-3.0,6,-92,514,10,D,-99.0,-19.0,-,-,-
2018.01.25_16.34.37,-8.498502,51.893994,34,A,2,LTE,-108,-16,-3.0,6,-92,458,9,D,-99.0,-19.0,-,-,-
2018.01.25_16.34.38,-8.498502,51.893994,34,A,2,LTE,-110,-15,-2.0,6,-92,525,22,D,-100.0,-19.0,-,-,-
