Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.25_16.33.45,-8.499461,51.893758,4,B,3,LTE,-96,-13,7.0,7,-79,5312,98,D,-102.0,-18.0,-8.499074,51.887362,711.70000000000005
2018.01.25_16.33.45,-8.499502,51.893841,13,B,3,LTE,-98,-12,7.0,7,-79,5312,98,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.45,-8.499502,51.893841,13,B,3,LTE,-98,-12,7.0,7,-79,5312,98,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.46,-8.499502,51.893841,13,B,3,LTE,-98,-12,7.0,7,-82,7862,145,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.47,-8.499502,51.893841,13,B,3,LTE,-97,-13,6.0,7,-80,11586,216,D,-82.0,-7.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.48,-8.499502,51.893841,13,B,3,LTE,-97,-13,6.0,7,-80,11497,212,D,-82.0,-7.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.49,-8.499502,51.893841,13,B,3,LTE,-98,-14,5.0,9,-83,11474,210,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.51,-8.499502,51.893841,13,B,3,LTE,-98,-14,5.0,5,-85,10278,268,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.52,-8.499502,51.893841,13,B,3,LTE,-102,-13,7.0,5,-85,18621,342,D,-108.0,-20.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.53,-8.499502,51.893841,13,B,3,LTE,-102,-13,7.0,5,-85,13409,246,D,-108.0,-20.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.54,-8.499502,51.893841,13,B,3,LTE,-103,-13,6.0,7,-88,15098,278,D,-106.0,-15.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.55,-8.499502,51.893841,13,B,3,LTE,-103,-13,6.0,7,-88,10367,198,D,-106.0,-15.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.56,-8.499502,51.893841,13,B,3,LTE,-107,-13,5.0,7,-90,5726,106,D,-111.0,-18.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.57,-8.499502,51.893841,13,B,3,LTE,-107,-13,5.0,7,-,9551,177,D,-111.0,-18.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.58,-8.499502,51.893841,13,B,3,LTE,-106,-13,4.0,7,-86,7895,144,D,-109.0,-17.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.33.59,-8.499502,51.893841,13,B,3,LTE,-106,-13,4.0,7,-86,8835,162,D,-109.0,-17.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.01,-8.499502,51.893841,13,B,3,LTE,-102,-13,5.0,7,-86,19594,361,D,-106.0,-18.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.02,-8.499502,51.893841,13,B,3,LTE,-102,-13,5.0,11,-79,13733,406,D,-106.0,-18.0,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.03,-8.499502,51.893841,13,B,3,LTE,-96,-12,11.0,6,-84,14539,269,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.04,-8.499502,51.893841,13,B,3,LTE,-96,-12,11.0,9,-81,27680,502,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.05,-8.499502,51.893841,13,B,3,LTE,-98,-12,10.0,8,-85,15691,282,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.06,-8.499502,51.893841,13,B,3,LTE,-98,-12,7.0,9,-89,9338,172,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.07,-8.499502,51.893841,13,B,3,LTE,-106,-12,7.0,8,-87,15758,286,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.08,-8.499502,51.893841,13,B,3,LTE,-106,-12,7.0,10,-,23374,431,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.09,-8.499502,51.893841,13,B,3,LTE,-102,-11,10.0,8,-,17592,415,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.11,-8.499502,51.893841,13,B,3,LTE,-102,-11,10.0,9,-86,14595,316,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.12,-8.499502,51.893841,13,B,3,LTE,-103,-11,10.0,9,-86,8477,156,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.13,-8.499502,51.893841,13,B,3,LTE,-103,-11,10.0,9,-86,12145,262,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.14,-8.499502,51.893841,13,B,3,LTE,-103,-11,12.0,9,-86,15501,284,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.15,-8.499502,51.893841,13,B,3,LTE,-103,-11,12.0,9,-86,15836,287,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.16,-8.499502,51.893841,13,B,3,LTE,-103,-8,13.0,9,-86,15870,288,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.17,-8.499502,51.893841,13,B,3,LTE,-103,-8,13.0,10,-84,13062,237,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.18,-8.499502,51.893841,13,B,3,LTE,-101,-10,13.0,9,-86,14908,297,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.19,-8.499502,51.893841,13,B,3,LTE,-101,-10,13.0,9,-86,15780,291,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.21,-8.499502,51.893841,13,B,3,LTE,-103,-9,13.0,9,-86,14617,291,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.22,-8.499502,51.893841,13,B,3,LTE,-103,-9,13.0,9,-86,10367,230,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.23,-8.499502,51.893841,13,B,3,LTE,-104,-10,9.0,9,-86,7135,133,D,-,-,-8.499074,51.887362,721.02999999999997
2018.01.25_16.34.24,-8.499502,51.893841,13,B,3,LTE,-104,-10,9.0,9,-86,9763,177,D,-,-,-8.499074,51.887362,721.02999999999997
