Timestamp,Longitude,Latitude,Speed,Operatorname,CellID,NetworkMode,RSRP,RSRQ,SNR,CQI,RSSI,DL_bitrate,UL_bitrate,State,NRxRSRP,NRxRSRQ,ServingCell_Lon,ServingCell_Lat,ServingCell_Distance
2018.01.25_17.27.27,-8.473558,51.898411,0,B,2,LTE,-74,-12,17.0,9,-57,20556,438,D,-,-,-9.708269,52.263677,93638.509999999995
2018.01.25_17.27.27,-8.4735,51.898335,0,B,2,LTE,-74,-12,17.0,9,-57,20556,438,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.27,-8.4735,51.898335,0,B,2,LTE,-74,-12,17.0,9,-57,20556,438,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.28,-8.4735,51.898335,0,B,2,LTE,-77,-11,15.0,12,-60,30722,572,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.29,-8.4735,51.898335,0,B,2,LTE,-77,-11,15.0,12,-60,31091,575,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.30,-8.4735,51.898335,0,B,2,LTE,-77,-12,12.0,12,-60,32646,716,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.31,-8.4735,51.898335,0,B,2,LTE,-77,-12,12.0,13,-58,40295,955,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.32,-8.4735,51.898335,0,B,2,LTE,-72,-12,13.0,10,-58,48370,975,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.33,-8.4735,51.898335,0,B,2,LTE,-72,-12,13.0,12,-56,40463,881,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.34,-8.4735,51.898335,0,B,2,LTE,-73,-7,13.0,13,-59,33160,676,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.35,-8.4735,51.898335,0,B,2,LTE,-73,-7,13.0,11,-63,28541,521,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.37,-8.4735,51.898335,0,B,2,LTE,-76,-10,13.0,11,-59,30308,552,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.38,-8.4735,51.898335,0,B,2,LTE,-76,-10,13.0,11,-59,21193,492,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.39,-8.4735,51.898335,0,B,2,LTE,-75,-7,17.0,11,-59,13040,277,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.40,-8.4735,51.898335,0,B,2,LTE,-75,-7,17.0,11,-59,14203,260,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.41,-8.4735,51.898335,0,B,2,LTE,-77,-12,21.0,11,-59,14919,275,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.42,-8.4735,51.898335,0,B,2,LTE,-77,-12,21.0,15,-56,15109,265,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.43,-8.4735,51.898335,0,B,2,LTE,-76,-12,21.0,15,-59,16664,302,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.44,-8.4735,51.898335,0,B,2,LTE,-76,-12,21.0,15,-59,18543,323,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.45,-8.4735,51.898335,0,B,2,LTE,-75,-10,22.0,10,-57,17212,316,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.46,-8.4735,51.898335,0,B,2,LTE,-75,-10,22.0,10,-57,21081,393,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.48,-8.4735,51.898335,0,B,2,LTE,-77,-12,17.0,10,-60,15199,274,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.49,-8.4735,51.898335,0,B,2,LTE,-77,-12,17.0,10,-60,31594,584,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.50,-8.4735,51.898335,0,B,2,LTE,-76,-12,14.0,10,-60,19762,360,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.51,-8.4735,51.898335,0,B,2,LTE,-76,-12,14.0,10,-60,24448,449,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.52,-8.4735,51.898335,0,B,2,LTE,-75,-12,13.0,15,-58,38215,681,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.53,-8.4735,51.898335,0,B,2,LTE,-75,-12,13.0,15,-58,26584,627,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.54,-8.4735,51.898335,0,B,2,LTE,-73,-12,18.0,15,-56,14136,439,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.55,-8.4735,51.898335,0,B,2,LTE,-73,-12,18.0,9,-59,30912,721,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.56,-8.4735,51.898335,0,B,2,LTE,-75,-12,17.0,13,-57,43427,1096,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.57,-8.4735,51.898335,0,B,2,LTE,-75,-12,17.0,13,-57,30431,679,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.27.58,-8.4735,51.898335,0,B,2,LTE,-74,-11,17.0,13,-57,27322,505,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.00,-8.4735,51.898335,0,B,2,LTE,-74,-11,17.0,13,-57,19504,415,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.01,-8.4735,51.898335,0,B,2,LTE,-72,-11,18.0,12,-55,20321,368,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.02,-8.4735,51.898335,0,B,2,LTE,-72,-11,18.0,12,-55,21193,394,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.03,-8.4735,51.898335,0,B,2,LTE,-72,-12,20.0,12,-55,19012,388,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.04,-8.4735,51.898335,0,B,2,LTE,-72,-12,20.0,12,-60,15203,284,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.05,-8.4735,51.898335,0,B,2,LTE,-75,-12,16.0,12,-58,15601,322,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.06,-8.4735,51.898335,0,B,2,LTE,-75,-12,16.0,12,-58,12257,224,D,-,-,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.07,-8.4735,51.898335,0,B,2,LTE,-76,-12,10.0,12,-58,14629,269,D,-81.0,-18.0,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.08,-8.4735,51.898335,0,B,2,LTE,-76,-12,10.0,6,-57,8153,148,D,-81.0,-18.0,-9.708269,52.263677,93645.809999999998
2018.01.25_17.28.10,-8.4735,51.898335,0,B,3,LTE,-74,-12,5.0,6,-57,17715,328,D,-81.0,-18.0,-9.729362,52.257788,94673.330000000002
2018.01.25_17.28.11,-8.4735,51.898335,0,B,3,LTE,-74,-12,5.0,12,-55,16652,309,D,-,-,-9.729362,52.257788,94673.330000000002
2018.01.25_17.28.12,-8.4735,51.898335,0,B,3,LTE,-76,-10,9.0,12,-59,21540,387,D,-,-,-9.729362,52.257788,94673.330000000002
2018.01.25_17.28.13,-8.4735,51.898335,0,B,3,LTE,-76,-10,9.0,12,-59,27635,502,D,-,-,-9.729362,52.257788,94673.330000000002
2018.01.25_17.28.14,-8.4735,51.898335,0,B,3,LTE,-79,-12,12.0,15,-62,29850,630,D,-,-,-9.729362,52.257788,94673.330000000002
